frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1771246755.049224495,192.168.100.10,192.168.100.20,2404,47010,18
1771246756.057902291,192.168.100.10,192.168.100.20,2404,47010,18
1771246757.071868176,192.168.100.10,192.168.100.20,2404,47010,18
1771246758.092222720,192.168.100.10,192.168.100.20,2404,47010,18
1771246759.104133170,192.168.100.10,192.168.100.20,2404,47010,18
1771246760.109165113,192.168.100.10,192.168.100.20,2404,47010,18
1771246760.109735850,192.168.100.20,192.168.100.10,47010,2404,6
1771246760.728129580,192.168.100.20,192.168.100.10,47010,2404,16
1771246760.729035168,192.168.100.10,192.168.100.20,2404,47010,16
1771246760.729351008,192.168.100.10,192.168.100.20,2404,47010,30
1771246760.730396034,192.168.100.10,192.168.100.20,2404,47010,79
1771246761.031950024,192.168.100.10,192.168.100.20,2404,47010,18
1771246762.036386897,192.168.100.10,192.168.100.20,2404,47010,18
1771246762.036851006,192.168.100.20,192.168.100.10,47010,2404,6
1771246763.041851057,192.168.100.10,192.168.100.20,2404,47010,18
1771246764.048079223,192.168.100.10,192.168.100.20,2404,47010,18
1771246765.053887869,192.168.100.10,192.168.100.20,2404,47010,18
1771246766.064267520,192.168.100.10,192.168.100.20,2404,47010,18
1771246767.072001507,192.168.100.10,192.168.100.20,2404,47010,18
1771246768.079513342,192.168.100.10,192.168.100.20,2404,47010,18
1771246769.085156636,192.168.100.10,192.168.100.20,2404,47010,18
1771246770.089572761,192.168.100.10,192.168.100.20,2404,47010,18
1771246770.090212497,192.168.100.20,192.168.100.10,47010,2404,6
1771246770.799520762,192.168.100.20,192.168.100.10,47010,2404,16
1771246770.802173294,192.168.100.10,192.168.100.20,2404,47010,16
1771246770.802173628,192.168.100.10,192.168.100.20,2404,47010,30
1771246770.803009463,192.168.100.10,192.168.100.20,2404,47010,79
1771246771.103998608,192.168.100.10,192.168.100.20,2404,47010,18
1771246772.109458430,192.168.100.10,192.168.100.20,2404,47010,18
1771246772.109998450,192.168.100.20,192.168.100.10,47010,2404,6
1771246773.116323498,192.168.100.10,192.168.100.20,2404,47010,18
1771246774.121541854,192.168.100.10,192.168.100.20,2404,47010,18
1771246775.132464148,192.168.100.10,192.168.100.20,2404,47010,18
1771246776.038955165,192.168.100.10,192.168.100.20,2404,47010,18
1771246777.043757791,192.168.100.10,192.168.100.20,2404,47010,18
1771246778.050058381,192.168.100.10,192.168.100.20,2404,47010,18
1771246779.056624836,192.168.100.10,192.168.100.20,2404,47010,18
1771246780.069003876,192.168.100.10,192.168.100.20,2404,47010,18
1771246780.069743133,192.168.100.20,192.168.100.10,47010,2404,6
1771246780.896615465,192.168.100.20,192.168.100.10,47010,2404,16
1771246780.897720691,192.168.100.10,192.168.100.20,2404,47010,16
1771246780.897720713,192.168.100.10,192.168.100.20,2404,47010,30
1771246780.898449648,192.168.100.10,192.168.100.20,2404,47010,79
1771246781.100120513,192.168.100.10,192.168.100.20,2404,47010,18
1771246782.107556456,192.168.100.10,192.168.100.20,2404,47010,18
1771246782.107892324,192.168.100.20,192.168.100.10,47010,2404,6
1771246783.118120631,192.168.100.10,192.168.100.20,2404,47010,18
1771246784.126064193,192.168.100.10,192.168.100.20,2404,47010,18
1771246785.133726303,192.168.100.10,192.168.100.20,2404,47010,18
1771246786.140868541,192.168.100.10,192.168.100.20,2404,47010,18
1771246787.050845588,192.168.100.10,192.168.100.20,2404,47010,18
1771246788.063649547,192.168.100.10,192.168.100.20,2404,47010,18
1771246789.080628192,192.168.100.10,192.168.100.20,2404,47010,18
1771246790.088210948,192.168.100.10,192.168.100.20,2404,47010,18
1771246790.089371392,192.168.100.20,192.168.100.10,47010,2404,6
1771246790.908558859,192.168.100.20,192.168.100.10,47010,2404,16
1771246790.909882330,192.168.100.10,192.168.100.20,2404,47010,16
1771246790.909882585,192.168.100.10,192.168.100.20,2404,47010,30
1771246790.910638918,192.168.100.10,192.168.100.20,2404,47010,79
1771246791.111357060,192.168.100.10,192.168.100.20,2404,47010,18
1771246792.119033156,192.168.100.10,192.168.100.20,2404,47010,18
1771246792.119366286,192.168.100.20,192.168.100.10,47010,2404,6
1771246793.127780391,192.168.100.10,192.168.100.20,2404,47010,18
1771246794.135967235,192.168.100.10,192.168.100.20,2404,47010,18
1771246795.146945103,192.168.100.10,192.168.100.20,2404,47010,18
1771246796.163097651,192.168.100.10,192.168.100.20,2404,47010,18
1771246797.069836913,192.168.100.10,192.168.100.20,2404,47010,18
1771246798.074954633,192.168.100.10,192.168.100.20,2404,47010,18
1771246799.082156379,192.168.100.10,192.168.100.20,2404,47010,18
1771246800.087765776,192.168.100.10,192.168.100.20,2404,47010,18
1771246800.088015576,192.168.100.20,192.168.100.10,47010,2404,6
1771246800.972358192,192.168.100.20,192.168.100.10,47010,2404,16
1771246800.973851996,192.168.100.10,192.168.100.20,2404,47010,16
1771246800.973852222,192.168.100.10,192.168.100.20,2404,47010,30
1771246800.974489768,192.168.100.10,192.168.100.20,2404,47010,79
1771246801.074794591,192.168.100.10,192.168.100.20,2404,47010,18
1771246802.081263747,192.168.100.10,192.168.100.20,2404,47010,18
1771246802.081804105,192.168.100.20,192.168.100.10,47010,2404,6
1771246803.088745821,192.168.100.10,192.168.100.20,2404,47010,18
1771246804.100181107,192.168.100.10,192.168.100.20,2404,47010,18
1771246805.111128579,192.168.100.10,192.168.100.20,2404,47010,18
1771246806.119328431,192.168.100.10,192.168.100.20,2404,47010,18
1771246807.127073649,192.168.100.10,192.168.100.20,2404,47010,18
1771246808.133435184,192.168.100.10,192.168.100.20,2404,47010,18
1771246809.140162112,192.168.100.10,192.168.100.20,2404,47010,18
1771246810.147223588,192.168.100.10,192.168.100.20,2404,47010,18
1771246810.147659983,192.168.100.20,192.168.100.10,47010,2404,6
1771246811.032769362,192.168.100.20,192.168.100.10,47010,2404,16
1771246811.033862566,192.168.100.10,192.168.100.20,2404,47010,16
1771246811.033862602,192.168.100.10,192.168.100.20,2404,47010,30
1771246811.034607242,192.168.100.10,192.168.100.20,2404,47010,79
1771246811.136517052,192.168.100.10,192.168.100.20,2404,47010,18
1771246812.152004361,192.168.100.10,192.168.100.20,2404,47010,18
1771246812.152488752,192.168.100.20,192.168.100.10,47010,2404,6
1771246813.169839777,192.168.100.10,192.168.100.20,2404,47010,18
1771246814.181155099,192.168.100.10,192.168.100.20,2404,47010,18
1771246815.092503988,192.168.100.10,192.168.100.20,2404,47010,18
1771246816.104306291,192.168.100.10,192.168.100.20,2404,47010,18
1771246817.119683538,192.168.100.10,192.168.100.20,2404,47010,18
1771246818.137085172,192.168.100.10,192.168.100.20,2404,47010,18
1771246819.143838126,192.168.100.10,192.168.100.20,2404,47010,18
1771246820.150168751,192.168.100.10,192.168.100.20,2404,47010,18
1771246820.153308818,192.168.100.20,192.168.100.10,47010,2404,6
1771246821.091539225,192.168.100.20,192.168.100.10,47010,2404,16
1771246821.092969330,192.168.100.10,192.168.100.20,2404,47010,16
1771246821.093881706,192.168.100.10,192.168.100.20,2404,47010,30
1771246821.093881892,192.168.100.10,192.168.100.20,2404,47010,20
1771246821.094435482,192.168.100.10,192.168.100.20,2404,47010,23
1771246821.094737727,192.168.100.10,192.168.100.20,2404,47010,20
1771246821.095202163,192.168.100.10,192.168.100.20,2404,47010,16
1771246821.096074316,192.168.100.10,192.168.100.20,2404,47010,18
1771246822.104920882,192.168.100.10,192.168.100.20,2404,47010,18
1771246822.105279481,192.168.100.20,192.168.100.10,47010,2404,6
1771246823.112461858,192.168.100.10,192.168.100.20,2404,47010,18
1771246824.120279251,192.168.100.10,192.168.100.20,2404,47010,18
