frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1771243700.558016564,192.168.100.10,192.168.100.20,2404,47010,18
1771243701.562618565,192.168.100.10,192.168.100.20,2404,47010,18
1771243702.569039865,192.168.100.10,192.168.100.20,2404,47010,18
1771243702.569274374,192.168.100.20,192.168.100.10,47010,2404,6
1771243703.436252672,192.168.100.20,192.168.100.10,47010,2404,16
1771243703.438011280,192.168.100.10,192.168.100.20,2404,47010,16
1771243703.438735524,192.168.100.10,192.168.100.20,2404,47010,30
1771243703.439740081,192.168.100.10,192.168.100.20,2404,47010,20
1771243703.440009094,192.168.100.10,192.168.100.20,2404,47010,23
1771243703.440372084,192.168.100.10,192.168.100.20,2404,47010,20
1771243703.441060509,192.168.100.10,192.168.100.20,2404,47010,16
1771243703.542724970,192.168.100.10,192.168.100.20,2404,47010,18
1771243704.549774764,192.168.100.10,192.168.100.20,2404,47010,18
1771243704.550632709,192.168.100.20,192.168.100.10,47010,2404,6
1771243705.555655158,192.168.100.10,192.168.100.20,2404,47010,18
1771243706.561400149,192.168.100.10,192.168.100.20,2404,47010,18
1771243707.565240759,192.168.100.10,192.168.100.20,2404,47010,18
1771243708.570811165,192.168.100.10,192.168.100.20,2404,47010,18
1771243709.574003484,192.168.100.10,192.168.100.20,2404,47010,18
1771243710.578243343,192.168.100.10,192.168.100.20,2404,47010,18
1771243711.582319711,192.168.100.10,192.168.100.20,2404,47010,18
1771243712.588265878,192.168.100.10,192.168.100.20,2404,47010,18
1771243712.588703015,192.168.100.20,192.168.100.10,47010,2404,6
1771243713.499014196,192.168.100.20,192.168.100.10,47010,2404,16
1771243713.500564490,192.168.100.10,192.168.100.20,2404,47010,16
1771243713.500914775,192.168.100.10,192.168.100.20,2404,47010,30
1771243713.500915042,192.168.100.10,192.168.100.20,2404,47010,20
1771243713.501523284,192.168.100.10,192.168.100.20,2404,47010,23
1771243713.501854815,192.168.100.10,192.168.100.20,2404,47010,20
1771243713.502342152,192.168.100.10,192.168.100.20,2404,47010,16
1771243713.503596010,192.168.100.10,192.168.100.20,2404,47010,18
1771243714.515379220,192.168.100.10,192.168.100.20,2404,47010,18
1771243714.515893312,192.168.100.20,192.168.100.10,47010,2404,6
1771243715.529167752,192.168.100.10,192.168.100.20,2404,47010,18
1771243716.537926660,192.168.100.10,192.168.100.20,2404,47010,18
1771243717.545612085,192.168.100.10,192.168.100.20,2404,47010,18
1771243718.555192801,192.168.100.10,192.168.100.20,2404,47010,18
1771243719.563075265,192.168.100.10,192.168.100.20,2404,47010,18
1771243720.573147252,192.168.100.10,192.168.100.20,2404,47010,18
1771243721.584016812,192.168.100.10,192.168.100.20,2404,47010,18
1771243722.592792546,192.168.100.10,192.168.100.20,2404,47010,18
1771243722.593267048,192.168.100.20,192.168.100.10,47010,2404,6
1771243723.507257628,192.168.100.20,192.168.100.10,47010,2404,16
1771243723.508491296,192.168.100.10,192.168.100.20,2404,47010,16
1771243723.508491521,192.168.100.10,192.168.100.20,2404,47010,30
1771243723.508827805,192.168.100.10,192.168.100.20,2404,47010,97
1771243724.519468949,192.168.100.10,192.168.100.20,2404,47010,18
1771243724.519984272,192.168.100.20,192.168.100.10,47010,2404,6
1771243725.538698323,192.168.100.10,192.168.100.20,2404,47010,18
1771243726.549402360,192.168.100.10,192.168.100.20,2404,47010,18
1771243727.563199999,192.168.100.10,192.168.100.20,2404,47010,18
1771243728.575497077,192.168.100.10,192.168.100.20,2404,47010,18
1771243729.586143461,192.168.100.10,192.168.100.20,2404,47010,18
1771243730.595844388,192.168.100.10,192.168.100.20,2404,47010,18
1771243731.606743725,192.168.100.10,192.168.100.20,2404,47010,18
1771243732.521101712,192.168.100.10,192.168.100.20,2404,47010,18
1771243732.521543199,192.168.100.20,192.168.100.10,47010,2404,6
1771243733.530971868,192.168.100.10,192.168.100.20,2404,47010,18
1771243733.577987096,192.168.100.20,192.168.100.10,47010,2404,16
1771243733.578827797,192.168.100.10,192.168.100.20,2404,47010,16
1771243733.579235785,192.168.100.10,192.168.100.20,2404,47010,30
1771243733.579826996,192.168.100.10,192.168.100.20,2404,47010,79
1771243734.585387852,192.168.100.10,192.168.100.20,2404,47010,18
1771243735.595059973,192.168.100.10,192.168.100.20,2404,47010,18
1771243735.595682545,192.168.100.20,192.168.100.10,47010,2404,6
1771243736.602068402,192.168.100.10,192.168.100.20,2404,47010,18
1771243737.606740473,192.168.100.10,192.168.100.20,2404,47010,18
1771243738.613055103,192.168.100.10,192.168.100.20,2404,47010,18
1771243739.517486360,192.168.100.10,192.168.100.20,2404,47010,18
1771243740.524003397,192.168.100.10,192.168.100.20,2404,47010,18
1771243741.528318161,192.168.100.10,192.168.100.20,2404,47010,18
1771243742.532841823,192.168.100.10,192.168.100.20,2404,47010,18
1771243743.540083745,192.168.100.10,192.168.100.20,2404,47010,18
1771243743.540521915,192.168.100.20,192.168.100.10,47010,2404,6
1771243743.637699351,192.168.100.20,192.168.100.10,47010,2404,16
1771243743.638581699,192.168.100.10,192.168.100.20,2404,47010,16
1771243743.638981761,192.168.100.10,192.168.100.20,2404,47010,30
1771243743.638981980,192.168.100.10,192.168.100.20,2404,47010,79
1771243744.551131125,192.168.100.10,192.168.100.20,2404,47010,18
1771243745.556385659,192.168.100.10,192.168.100.20,2404,47010,18
1771243745.556894155,192.168.100.20,192.168.100.10,47010,2404,6
1771243746.562887103,192.168.100.10,192.168.100.20,2404,47010,18
1771243747.566131670,192.168.100.10,192.168.100.20,2404,47010,18
1771243748.570983398,192.168.100.10,192.168.100.20,2404,47010,18
1771243749.579059877,192.168.100.10,192.168.100.20,2404,47010,18
1771243750.584700688,192.168.100.10,192.168.100.20,2404,47010,18
1771243751.590136096,192.168.100.10,192.168.100.20,2404,47010,18
1771243752.597824136,192.168.100.10,192.168.100.20,2404,47010,18
1771243753.605095691,192.168.100.10,192.168.100.20,2404,47010,18
1771243753.605356845,192.168.100.20,192.168.100.10,47010,2404,6
1771243753.720596368,192.168.100.20,192.168.100.10,47010,2404,16
1771243753.722717705,192.168.100.10,192.168.100.20,2404,47010,16
1771243753.723132729,192.168.100.10,192.168.100.20,2404,47010,30
1771243753.723459170,192.168.100.10,192.168.100.20,2404,47010,20
1771243753.723929015,192.168.100.10,192.168.100.20,2404,47010,23
1771243753.724419905,192.168.100.10,192.168.100.20,2404,47010,20
1771243753.725323351,192.168.100.10,192.168.100.20,2404,47010,16
1771243754.527950577,192.168.100.10,192.168.100.20,2404,47010,18
1771243755.531161830,192.168.100.10,192.168.100.20,2404,47010,18
1771243755.531606661,192.168.100.20,192.168.100.10,47010,2404,6
1771243756.536294878,192.168.100.10,192.168.100.20,2404,47010,18
1771243757.538784646,192.168.100.10,192.168.100.20,2404,47010,18
1771243758.542139005,192.168.100.10,192.168.100.20,2404,47010,18
1771243759.545685067,192.168.100.10,192.168.100.20,2404,47010,18
1771243760.547778303,192.168.100.10,192.168.100.20,2404,47010,18
1771243761.551475844,192.168.100.10,192.168.100.20,2404,47010,18
1771243762.555038384,192.168.100.10,192.168.100.20,2404,47010,18
1771243763.558786656,192.168.100.10,192.168.100.20,2404,47010,18
1771243763.559267589,192.168.100.20,192.168.100.10,47010,2404,6
1771243763.781431888,192.168.100.20,192.168.100.10,47010,2404,16
1771243763.782461449,192.168.100.10,192.168.100.20,2404,47010,16
1771243763.782461475,192.168.100.10,192.168.100.20,2404,47010,30
1771243763.783500435,192.168.100.10,192.168.100.20,2404,47010,79
1771243764.593815021,192.168.100.10,192.168.100.20,2404,47010,18
1771243765.604309344,192.168.100.10,192.168.100.20,2404,47010,18
1771243765.604757268,192.168.100.20,192.168.100.10,47010,2404,6
1771243766.517045546,192.168.100.10,192.168.100.20,2404,47010,18
1771243767.524446942,192.168.100.10,192.168.100.20,2404,47010,18
1771243768.534166262,192.168.100.10,192.168.100.20,2404,47010,18
1771243769.542670340,192.168.100.10,192.168.100.20,2404,47010,18
1771243770.550708022,192.168.100.10,192.168.100.20,2404,47010,18
1771243771.558330426,192.168.100.10,192.168.100.20,2404,47010,18
1771243772.561692826,192.168.100.10,192.168.100.20,2404,47010,18
1771243773.567716180,192.168.100.10,192.168.100.20,2404,47010,18
1771243773.568200539,192.168.100.20,192.168.100.10,47010,2404,6
1771243773.842037000,192.168.100.20,192.168.100.10,47010,2404,16
1771243773.843198074,192.168.100.10,192.168.100.20,2404,47010,16
1771243773.843198100,192.168.100.10,192.168.100.20,2404,47010,30
1771243773.844107136,192.168.100.10,192.168.100.20,2404,47010,79
1771243774.546458806,192.168.100.10,192.168.100.20,2404,47010,18
1771243775.550612890,192.168.100.10,192.168.100.20,2404,47010,18
1771243775.551060088,192.168.100.20,192.168.100.10,47010,2404,6
1771243776.556120981,192.168.100.10,192.168.100.20,2404,47010,18
1771243777.560313319,192.168.100.10,192.168.100.20,2404,47010,18
1771243778.566262871,192.168.100.10,192.168.100.20,2404,47010,18
1771243779.571739947,192.168.100.10,192.168.100.20,2404,47010,18
1771243780.579330274,192.168.100.10,192.168.100.20,2404,47010,18
1771243781.582947559,192.168.100.10,192.168.100.20,2404,47010,18
1771243782.590916618,192.168.100.10,192.168.100.20,2404,47010,18
1771243783.594539684,192.168.100.10,192.168.100.20,2404,47010,18
1771243783.594786203,192.168.100.20,192.168.100.10,47010,2404,6
1771243783.896806971,192.168.100.20,192.168.100.10,47010,2404,16
1771243783.898576448,192.168.100.10,192.168.100.20,2404,47010,16
1771243783.898576660,192.168.100.10,192.168.100.20,2404,47010,30
1771243783.899648447,192.168.100.10,192.168.100.20,2404,47010,20
1771243783.900138823,192.168.100.10,192.168.100.20,2404,47010,23
1771243783.900498602,192.168.100.10,192.168.100.20,2404,47010,20
1771243783.901195961,192.168.100.10,192.168.100.20,2404,47010,16
1771243784.607526186,192.168.100.10,192.168.100.20,2404,47010,18
1771243785.513218262,192.168.100.10,192.168.100.20,2404,47010,18
1771243785.513795540,192.168.100.20,192.168.100.10,47010,2404,6
1771243786.520351782,192.168.100.10,192.168.100.20,2404,47010,18
1771243787.528316098,192.168.100.10,192.168.100.20,2404,47010,18
1771243788.536717120,192.168.100.10,192.168.100.20,2404,47010,18
1771243789.542656557,192.168.100.10,192.168.100.20,2404,47010,18
1771243790.547651006,192.168.100.10,192.168.100.20,2404,47010,18
1771243791.554396684,192.168.100.10,192.168.100.20,2404,47010,18
1771243792.560638432,192.168.100.10,192.168.100.20,2404,47010,18
1771243793.565034167,192.168.100.10,192.168.100.20,2404,47010,18
1771243793.565411905,192.168.100.20,192.168.100.10,47010,2404,6
1771243793.964288655,192.168.100.20,192.168.100.10,47010,2404,16
1771243793.965510997,192.168.100.10,192.168.100.20,2404,47010,16
1771243793.965511256,192.168.100.10,192.168.100.20,2404,47010,30
1771243793.966643239,192.168.100.10,192.168.100.20,2404,47010,79
1771243794.572745262,192.168.100.10,192.168.100.20,2404,47010,18
1771243795.583336741,192.168.100.10,192.168.100.20,2404,47010,18
1771243795.583613478,192.168.100.20,192.168.100.10,47010,2404,6
1771243796.589771318,192.168.100.10,192.168.100.20,2404,47010,18
1771243797.594715814,192.168.100.10,192.168.100.20,2404,47010,18
1771243798.600219824,192.168.100.10,192.168.100.20,2404,47010,18
1771243799.606338531,192.168.100.10,192.168.100.20,2404,47010,18
1771243800.510562092,192.168.100.10,192.168.100.20,2404,47010,18
1771243801.514795690,192.168.100.10,192.168.100.20,2404,47010,18
1771243802.520011502,192.168.100.10,192.168.100.20,2404,47010,18
1771243803.522902900,192.168.100.10,192.168.100.20,2404,47010,18
1771243803.523492080,192.168.100.20,192.168.100.10,47010,2404,6
1771243804.038170412,192.168.100.20,192.168.100.10,47010,2404,16
1771243804.039409515,192.168.100.10,192.168.100.20,2404,47010,16
1771243804.039409705,192.168.100.10,192.168.100.20,2404,47010,30
1771243804.039841516,192.168.100.10,192.168.100.20,2404,47010,79
1771243804.543273466,192.168.100.10,192.168.100.20,2404,47010,18
1771243805.547786904,192.168.100.10,192.168.100.20,2404,47010,18
1771243805.548293345,192.168.100.20,192.168.100.10,47010,2404,6
1771243806.556134882,192.168.100.10,192.168.100.20,2404,47010,18
1771243807.561594771,192.168.100.10,192.168.100.20,2404,47010,18
1771243808.566965793,192.168.100.10,192.168.100.20,2404,47010,18
1771243809.571056165,192.168.100.10,192.168.100.20,2404,47010,18
1771243810.577968938,192.168.100.10,192.168.100.20,2404,47010,18
1771243811.582443960,192.168.100.10,192.168.100.20,2404,47010,18
1771243812.586774548,192.168.100.10,192.168.100.20,2404,47010,18
1771243813.590485777,192.168.100.10,192.168.100.20,2404,47010,18
1771243813.591106942,192.168.100.20,192.168.100.10,47010,2404,6
1771243814.113685881,192.168.100.20,192.168.100.10,47010,2404,16
1771243814.114994648,192.168.100.10,192.168.100.20,2404,47010,16
1771243814.114994894,192.168.100.10,192.168.100.20,2404,47010,30
1771243814.116277804,192.168.100.10,192.168.100.20,2404,47010,79
1771243814.519794155,192.168.100.10,192.168.100.20,2404,47010,18
1771243815.523938497,192.168.100.10,192.168.100.20,2404,47010,18
1771243815.524455517,192.168.100.20,192.168.100.10,47010,2404,6
1771243816.529119543,192.168.100.10,192.168.100.20,2404,47010,18
1771243817.533293832,192.168.100.10,192.168.100.20,2404,47010,18
1771243818.536144898,192.168.100.10,192.168.100.20,2404,47010,18
1771243819.544400357,192.168.100.10,192.168.100.20,2404,47010,18
1771243820.548188540,192.168.100.10,192.168.100.20,2404,47010,18
1771243821.551829571,192.168.100.10,192.168.100.20,2404,47010,18
1771243822.555823796,192.168.100.10,192.168.100.20,2404,47010,18
1771243823.558743568,192.168.100.10,192.168.100.20,2404,47010,18
1771243823.559191757,192.168.100.20,192.168.100.10,47010,2404,6
1771243824.186839026,192.168.100.20,192.168.100.10,47010,2404,16
1771243824.188508246,192.168.100.10,192.168.100.20,2404,47010,16
1771243824.189085326,192.168.100.10,192.168.100.20,2404,47010,30
1771243824.189404639,192.168.100.10,192.168.100.20,2404,47010,20
1771243824.190411311,192.168.100.10,192.168.100.20,2404,47010,23
1771243824.191054881,192.168.100.10,192.168.100.20,2404,47010,20
1771243824.191375129,192.168.100.10,192.168.100.20,2404,47010,16
1771243824.592741075,192.168.100.10,192.168.100.20,2404,47010,18
1771243825.596920906,192.168.100.10,192.168.100.20,2404,47010,18
1771243825.597630501,192.168.100.20,192.168.100.10,47010,2404,6
