frame.time_epoch,ip.src,ip.dst,tcp.len,tcp.payload,time_epoch,tcp.stream,payload_bytes,is_i_frame,ns,nr,asdu_bytes,backward_ns,jump_ns,asdu_fp,fp_total_count,is_rare_fp,stale_fp,fp_age_s,window_id,repeat_fp_count,high_rep_density
1771809413.663038,192.168.100.10,192.168.100.20,18,6810e2edac3e0b01010001006e0000e63f00,1771809413.663038,0,b'h\x10\xe2\xed\xac>\x0b\x01\x01\x00\x01\x00n\x00\x00\xe6?\x00',True,30449,8022,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xe6?\x00',False,False,b71930f3c7a8dcc1351f5a6614e63658911d8806,1,True,False,0.0,354361882,0,False
1771809414.669957,192.168.100.10,192.168.100.20,18,6810e4edac3e0b01010001006e0000e73f00,1771809414.669957,0,b'h\x10\xe4\xed\xac>\x0b\x01\x01\x00\x01\x00n\x00\x00\xe7?\x00',True,30450,8022,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xe7?\x00',False,False,9631555680ac4afbff57969071c8b5a27d33d9df,1,True,False,0.0,354361882,0,False
1771809415.677535,192.168.100.10,192.168.100.20,18,6810e6edac3e0b01010001006e0000e83f00,1771809415.677535,0,b'h\x10\xe6\xed\xac>\x0b\x01\x01\x00\x01\x00n\x00\x00\xe8?\x00',True,30451,8022,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xe8?\x00',False,False,654d0ad9761985bc6e31403533b9abca52034f28,1,True,False,0.0,354361883,0,False
1771809416.682809,192.168.100.10,192.168.100.20,18,6810e8edac3e0b01010001006e0000e93f00,1771809416.682809,0,b'h\x10\xe8\xed\xac>\x0b\x01\x01\x00\x01\x00n\x00\x00\xe9?\x00',True,30452,8022,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xe9?\x00',False,False,8d84e9fc53149437cd89b6af40229bdf5bf5811c,1,True,False,0.0,354361883,0,False
1771809417.688883,192.168.100.10,192.168.100.20,18,6810eaedac3e0b01010001006e0000ea3f00,1771809417.688883,0,b'h\x10\xea\xed\xac>\x0b\x01\x01\x00\x01\x00n\x00\x00\xea?\x00',True,30453,8022,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xea?\x00',False,False,818b7e2c4c523e3e286936b533d68a9deb557227,1,True,False,0.0,354361883,0,False
1771809418.693956,192.168.100.10,192.168.100.20,18,6810ecedac3e0b01010001006e0000eb3f00,1771809418.693956,0,b'h\x10\xec\xed\xac>\x0b\x01\x01\x00\x01\x00n\x00\x00\xeb?\x00',True,30454,8022,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xeb?\x00',False,False,87c92ec16e0a68a075d263f27978503eb5ead1ba,1,True,False,0.0,354361883,0,False
1771809419.703597,192.168.100.10,192.168.100.20,18,6810eeedac3e0b01010001006e0000ec3f00,1771809419.703597,0,b'h\x10\xee\xed\xac>\x0b\x01\x01\x00\x01\x00n\x00\x00\xec?\x00',True,30455,8022,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xec?\x00',False,False,5b70ee533b3559947d1c3c942bea0100ab94ce0c,1,True,False,0.0,354361883,0,False
1771809420.711043,192.168.100.10,192.168.100.20,18,6810f0edac3e0b01010001006e0000ed3f00,1771809420.711043,0,b'h\x10\xf0\xed\xac>\x0b\x01\x01\x00\x01\x00n\x00\x00\xed?\x00',True,30456,8022,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xed?\x00',False,False,f91af3719b7fbd6f3359ea83b40e47f232659b22,1,True,False,0.0,354361884,0,False
1771809421.538757,192.168.100.10,192.168.100.20,16,680ef2edae3e64010703010000000014,1771809421.538757,0,b'h\x0e\xf2\xed\xae>d\x01\x07\x03\x01\x00\x00\x00\x00\x14',True,30457,8023,b'd\x01\x07\x03\x01\x00\x00\x00\x00\x14',False,False,fe894bba52d504171840b3e044e3c5bf04624b44,17,False,False,10.091202974319458,354361884,0,False
1771809421.538757,192.168.100.10,192.168.100.20,30,681cf4edae3e0b0314000100640000ffff00650000170000660000fc0800,1771809421.538757,0,b'h\x1c\xf4\xed\xae>\x0b\x03\x14\x00\x01\x00d\x00\x00\xff\xff\x00e\x00\x00\x17\x00\x00f\x00\x00\xfc\x08\x00',True,30458,8023,b'\x0b\x03\x14\x00\x01\x00d\x00\x00\xff\xff\x00e\x00\x00\x17\x00\x00f\x00\x00\xfc\x08\x00',False,False,4d6a7c4a5a118047e9930151a7ef59d4a75992fc,17,False,False,10.090569972991943,354361884,0,False
1771809421.539098,192.168.100.10,192.168.100.20,79,6812f6edae3e01021400010068000001690000006815f8edae3e0188140001002c010001000100010001006812faedae3e070114000100f40100aaaa000000680efcedae3e64010a03010000000014,1771809421.539098,0,"b'h\x12\xf6\xed\xae>\x01\x02\x14\x00\x01\x00h\x00\x00\x01i\x00\x00\x00h\x15\xf8\xed\xae>\x01\x88\x14\x00\x01\x00,\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00h\x12\xfa\xed\xae>\x07\x01\x14\x00\x01\x00\xf4\x01\x00\xaa\xaa\x00\x00\x00h\x0e\xfc\xed\xae>d\x01\n\x03\x01\x00\x00\x00\x00\x14'",True,30459,8023,"b'\x01\x02\x14\x00\x01\x00h\x00\x00\x01i\x00\x00\x00h\x15\xf8\xed\xae>\x01\x88\x14\x00\x01\x00,\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00h\x12\xfa\xed\xae>\x07\x01\x14\x00\x01\x00\xf4\x01\x00\xaa\xaa\x00\x00\x00h\x0e\xfc\xed\xae>d\x01\n\x03\x01\x00\x00\x00\x00\x14'",False,False,604982036d1fe2536ced72f88c5432598fa6391d,1,True,False,0.0,354361884,0,False
1771809421.63912,192.168.100.10,192.168.100.20,18,6810feedae3e0b01010001006e0000ee3f00,1771809421.63912,0,b'h\x10\xfe\xed\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xee?\x00',True,30463,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xee?\x00',False,False,4b369eb1f01abf83406db551ba4068cffa68355d,1,True,False,0.0,354361884,0,False
1771809422.646975,192.168.100.10,192.168.100.20,18,681000eeae3e0b01010001006e0000ef3f00,1771809422.646975,0,b'h\x10\x00\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xef?\x00',True,30464,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xef?\x00',False,False,2e93faf04a2fa1dba57b217f9a86db005462358c,1,True,False,0.0,354361884,0,False
1771809423.656673,192.168.100.10,192.168.100.20,18,681002eeae3e0b01010001006e0000f03f00,1771809423.656673,0,b'h\x10\x02\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf0?\x00',True,30465,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf0?\x00',False,False,c93ab1a8d01343623bc755c773163aca11e2cd18,1,True,False,0.0,354361884,0,False
1771809424.663815,192.168.100.10,192.168.100.20,18,681004eeae3e0b01010001006e0000f13f00,1771809424.663815,0,b'h\x10\x04\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf1?\x00',True,30466,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf1?\x00',False,False,6d2f6bed9d31e35978f7b110de81440fd5ec7465,1,True,False,0.0,354361884,0,False
1771809425.672103,192.168.100.10,192.168.100.20,18,681006eeae3e0b01010001006e0000f23f00,1771809425.672103,0,b'h\x10\x06\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf2?\x00',True,30467,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf2?\x00',False,False,194c78adb200575797332ca2638c0bc03af96d23,1,True,False,0.0,354361885,0,False
1771809426.681116,192.168.100.10,192.168.100.20,18,681008eeae3e0b01010001006e0000f33f00,1771809426.681116,0,b'h\x10\x08\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf3?\x00',True,30468,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf3?\x00',False,False,ec187294332fd528f19d1eccf89cc302673d9c2d,1,True,False,0.0,354361885,0,False
1771809427.688592,192.168.100.10,192.168.100.20,18,68100aeeae3e0b01010001006e0000f43f00,1771809427.688592,0,b'h\x10\n\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf4?\x00',True,30469,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf4?\x00',False,False,7548c0466055b762820eddfa43fba0e5086d28a1,1,True,False,0.0,354361885,0,False
1771809428.694771,192.168.100.10,192.168.100.20,18,68100ceeae3e0b01010001006e0000f53f00,1771809428.694771,0,b'h\x10\x0c\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf5?\x00',True,30470,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf5?\x00',False,False,1ff1aa8c2f8855e90452684a6284d4962017c4f9,1,True,False,0.0,354361885,0,False
1771809429.700379,192.168.100.10,192.168.100.20,18,68100eeeae3e0b01010001006e0000f63f00,1771809429.700379,0,b'h\x10\x0e\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf6?\x00',True,30471,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf6?\x00',False,False,9aa5c4da935654e9f5cca30575ae08fc05a43f1b,1,True,False,0.0,354361885,0,False
1771809430.706629,192.168.100.10,192.168.100.20,18,681010eeae3e0b01010001006e0000f73f00,1771809430.706629,0,b'h\x10\x10\xee\xae>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf7?\x00',True,30472,8023,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf7?\x00',False,False,94f8e9cf24b9e9b31efef35617778fa602f650b8,1,True,False,0.0,354361886,0,False
1771809431.639787,192.168.100.10,192.168.100.20,16,680e12eeb03e64010703010000000014,1771809431.639787,0,b'h\x0e\x12\xee\xb0>d\x01\x07\x03\x01\x00\x00\x00\x00\x14',True,30473,8024,b'd\x01\x07\x03\x01\x00\x00\x00\x00\x14',False,False,fe894bba52d504171840b3e044e3c5bf04624b44,17,False,False,20.192232847213745,354361886,0,False
1771809431.641059,192.168.100.10,192.168.100.20,30,681c14eeb03e0b0314000100640000ffff00650000170000660000fc0800,1771809431.641059,0,b'h\x1c\x14\xee\xb0>\x0b\x03\x14\x00\x01\x00d\x00\x00\xff\xff\x00e\x00\x00\x17\x00\x00f\x00\x00\xfc\x08\x00',True,30474,8024,b'\x0b\x03\x14\x00\x01\x00d\x00\x00\xff\xff\x00e\x00\x00\x17\x00\x00f\x00\x00\xfc\x08\x00',False,False,4d6a7c4a5a118047e9930151a7ef59d4a75992fc,17,False,False,20.192871809005737,354361886,0,False
1771809431.641789,192.168.100.10,192.168.100.20,20,681216eeb03e0102140001006800000169000000,1771809431.641789,0,b'h\x12\x16\xee\xb0>\x01\x02\x14\x00\x01\x00h\x00\x00\x01i\x00\x00\x00',True,30475,8024,b'\x01\x02\x14\x00\x01\x00h\x00\x00\x01i\x00\x00\x00',False,False,fadc9d4fdfc255b6e9a0ef4c195f970c043fe82f,9,False,False,20.192710876464844,354361886,0,False
1771809431.644072,192.168.100.10,192.168.100.20,23,681518eeb03e0188140001002c01000100010001000100,1771809431.644072,0,"b'h\x15\x18\xee\xb0>\x01\x88\x14\x00\x01\x00,\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00'",True,30476,8024,"b'\x01\x88\x14\x00\x01\x00,\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00'",False,False,f5f93a4fa8e7f632f0ba937ed0d7fe6f19c46989,9,False,False,20.19464898109436,354361886,0,False
1771809431.644731,192.168.100.10,192.168.100.20,20,68121aeeb03e070114000100f40100aaaa000000,1771809431.644731,0,b'h\x12\x1a\xee\xb0>\x07\x01\x14\x00\x01\x00\xf4\x01\x00\xaa\xaa\x00\x00\x00',True,30477,8024,b'\x07\x01\x14\x00\x01\x00\xf4\x01\x00\xaa\xaa\x00\x00\x00',False,False,82c1f9858b4cbf1fbfacfa36396d73786e095b75,8,False,False,20.19497013092041,354361886,0,False
1771809431.646514,192.168.100.10,192.168.100.20,16,680e1ceeb03e64010a03010000000014,1771809431.646514,0,b'h\x0e\x1c\xee\xb0>d\x01\n\x03\x01\x00\x00\x00\x00\x14',True,30478,8024,b'd\x01\n\x03\x01\x00\x00\x00\x00\x14',False,False,6cc284694579e6427a4ad6f8fc6aa1cff67d7cda,8,False,False,20.19675302505493,354361886,0,False
1771809431.646514,192.168.100.10,192.168.100.20,18,68101eeeb03e0b01010001006e0000f83f00,1771809431.646514,0,b'h\x10\x1e\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf8?\x00',True,30479,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf8?\x00',False,False,ef7fbc94a792f97ccfdd014bac906c34a5c3b7cc,1,True,False,0.0,354361886,0,False
1771809432.655104,192.168.100.10,192.168.100.20,18,681020eeb03e0b01010001006e0000f93f00,1771809432.655104,0,b'h\x10 \xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\xf9?\x00',True,30480,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xf9?\x00',False,False,b7a2325814f57026bb8c5e4b7362447fe8b4df2f,1,True,False,0.0,354361886,0,False
1771809433.664919,192.168.100.10,192.168.100.20,18,681022eeb03e0b01010001006e0000fa3f00,1771809433.664919,0,"b'h\x10""\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\xfa?\x00'",True,30481,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xfa?\x00',False,False,d90f5f8daba7f28b7f85bc699a475cc568347956,1,True,False,0.0,354361886,0,False
1771809434.670916,192.168.100.10,192.168.100.20,18,681024eeb03e0b01010001006e0000fb3f00,1771809434.670916,0,b'h\x10$\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\xfb?\x00',True,30482,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xfb?\x00',False,False,f52c241bff641236f1e4d18178be0dd22ea87553,1,True,False,0.0,354361886,0,False
1771809435.682544,192.168.100.10,192.168.100.20,18,681026eeb03e0b01010001006e0000fc3f00,1771809435.682544,0,b'h\x10&\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\xfc?\x00',True,30483,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xfc?\x00',False,False,38f57de80707fe8b9a4ae7de191eab9eded48aa2,1,True,False,0.0,354361887,0,False
1771809436.691456,192.168.100.10,192.168.100.20,18,681028eeb03e0b01010001006e0000fd3f00,1771809436.691456,0,b'h\x10(\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\xfd?\x00',True,30484,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xfd?\x00',False,False,feea95b8be3c49b43106d3ca21d2040191a92246,1,True,False,0.0,354361887,0,False
1771809437.698654,192.168.100.10,192.168.100.20,18,68102aeeb03e0b01010001006e0000fe3f00,1771809437.698654,0,b'h\x10*\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\xfe?\x00',True,30485,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xfe?\x00',False,False,3ee86fdcbd593a78ad9dfe6b5e821dc6cfcd750b,1,True,False,0.0,354361887,0,False
1771809438.713543,192.168.100.10,192.168.100.20,18,68102ceeb03e0b01010001006e0000ff3f00,1771809438.713543,0,"b'h\x10,\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\xff?\x00'",True,30486,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\xff?\x00',False,False,427f759385d68d8f208e13c75475f714941c8fb2,1,True,False,0.0,354361887,0,False
1771809439.719752,192.168.100.10,192.168.100.20,18,68102eeeb03e0b01010001006e0000004000,1771809439.719752,0,b'h\x10.\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\x00@\x00',True,30487,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\x00@\x00',False,False,0179161013aa15b62bc75681c36fa7ccb2625d6f,1,True,False,0.0,354361887,0,False
1771809440.726871,192.168.100.10,192.168.100.20,18,681030eeb03e0b01010001006e0000014000,1771809440.726871,0,b'h\x100\xee\xb0>\x0b\x01\x01\x00\x01\x00n\x00\x00\x01@\x00',True,30488,8024,b'\x0b\x01\x01\x00\x01\x00n\x00\x00\x01@\x00',False,False,0253a5ac6b196f7d22e1177320ac9f4a83d1f4a8,1,True,False,0.0,354361888,0,False
1771809441.730526,192.168.100.10,192.168.100.20,16,680e32eeb23e64010703010000000014,1771809441.730526,0,b'h\x0e2\xee\xb2>d\x01\x07\x03\x01\x00\x00\x00\x00\x14',True,30489,8025,b'd\x01\x07\x03\x01\x00\x00\x00\x00\x14',False,False,fe894bba52d504171840b3e044e3c5bf04624b44,17,False,False,30.28297185897827,354361888,0,False
1771809441.730526,192.168.100.10,192.168.100.20,30,681c34eeb23e0b0314000100640000ffff00650000170000660000fc0800,1771809441.730526,0,b'h\x1c4\xee\xb2>\x0b\x03\x14\x00\x01\x00d\x00\x00\xff\xff\x00e\x00\x00\x17\x00\x00f\x00\x00\xfc\x08\x00',True,30490,8025,b'\x0b\x03\x14\x00\x01\x00d\x00\x00\xff\xff\x00e\x00\x00\x17\x00\x00f\x00\x00\xfc\x08\x00',False,False,4d6a7c4a5a118047e9930151a7ef59d4a75992fc,17,False,False,30.282338857650757,354361888,0,False
